Agostinho Alão de Moraes Pimentel 
Agostinho Monteiro Pinto Brandão 
Agostinho Pinto de Gouveia 
Alberto José de Sousa Pinheiro 
Albino António Freire
Andrade Pinto Pereira de Aguiar 
António Brandão de Andrade da Cunha Lima
António Cardoso Pereira Mendes de Vasconcelos
António Cerqueira Moura Coutinho Magalhães 
António Correai de Almeida
António de Macedo da Cunha Coutinho
António Joaquim Cerqueira
António José Cardoso
António José da Motta
António José da Silva 
António José Ribeiro dos Santos 
António José Teixeira de Carvalho e Vasconcelos 
António Lopes de Azevedo
António Machado da Cunha
António Manoel da Silva Barbosa 
António Manuel Peixoto da Silva
António Moreira Teles 
António Paulino de Sousa Queirós 
António Pereira de Azevedo 
António Pereira Ferraz
António Pereira Peixoto Sarmento de Queirós 
António Pereira Pinto Carvalhal
António Pinto de Miranda
António Pinto de Miranda Júnior
António Ribeiro Peixoto
António Teixeira de Azevedo Cabral 
António Teixeira Leão 
Augusto Ferreira de Almeida
Augusto Teixeira de Magalhães
Augusto Vicente da Cunha Brochado 
Bento Correa de Magalhães
Bernardo da Costa Teixeira da Fonseca
Bernardo Luís Alves de Sousa
Carlos Augusto Teixeira Babo
Casimiro Augusto Pinto de Magalhães 
Constantino Alves de Carvalho Machado
Constantino Teixeira de Vasconcelos Leite Pereira
Custódio José da Costa Mesquita 
Custódio José Garcia
Custódio José Teixeira de Carvalho Vasconcelos
Fernando Alão de Moraes Sá Pessoa
Francisco Alves de Carvalho Cerqueira
Francisco Alves Néri
Francisco Augusto da Cunha Brandão 
Francisco Borges Garcia Ribeiro
Francisco Cardoso Teixeira
Francisco de Magalhães Pereira Pinto
Francisco de Magalhães Pessoa Pinto de Sousa
Francisco Eleutério da Silva
Francisco Joaquim Pereira do Lago Cerqueira
Francisco Joaquim Pereira Valente 
Francisco Monteiro Guedes de Carvalho
Francisco Xavier Cardoso Brochado
Jacinto Pereira Teixeira de Vasconcelos 
João Falcão de Magalhães
João Leite de Magalhães Cabral
João Pereira Cardoso 
João Pinto da Cunha Ferreira 
Joaquim Augusto Rodrigues Coimbra 
Joaquim Babo da Silva Teles
Joaquim Bernardino Rodrigues Coimbra
Joaquim de Araújo Ribeiro
Joaquim Leite de Carvalho
Joaquim Mendes de Vasconcelos 
Joaquim Monteiro Guedes de Carvalho 
Joaquim Pessoa de Magalhães
Joaquim Teixeira da Silva
José Albano Brandão
José António Costa Pinheiro
José António da Fonseca Lemos
José Augusto Moreira de Matos
José Brandão de Andrade de Cunha Lima 
José Dâmaso Pinto de Paiva Ferraz
José de Mesquita Costa e Mello
José Fernandes da Cunha
José Francisco de Abreu
José Guedes Cardoso da Motta
José Joaquim da Fonseca Osório 
José Joaquim de Miranda
José Joaquim de Sousa Flores 
José Joaquim Machado do Lago Cerqueira
José Joaquim Ribeiro Cerqueira
José Joaquim Ribeiro Cerqueira Júnior 
José Justino Pinto de Carvalho
José Justino Sampaio Magalhães 
José Luís Alvares de Carvalho Cerqueira
José Maria de Queirós Silveira
José Monteiro da Silva 
José Pereira Cardoso
José Pessoa Alão de Morais Pimentel
José Pinto Martins
José Vicente Brochado 
Lopo de Mello e Sampaio Pereira Pinto
Luís Bernardino de Magalhães Pinto
Luís Coelho de Queirós
Luís de Macedo da Cunha Coutinho
Luís Falcão de Magalhães 
Luís Pinto Leite Pessoa de Magalhães
Manoel Caetano Guedes Mourão
Manoel José Teixeira de Abreu 
Manoel Ribeiro de Aguiar
Manoel Ribeiro Teixeira
Manoel Teixeira de Carvalho
Manuel António da Cunha Brandão
Manuel António de Moura e Andrade
Manuel Caetano Guedes Mourão 
Manuel Cerqueira Pinto
Manuel Clemente de Miranda 
Manuel Duarte Cardoso
Manuel Inácio Machado 
Manuel José da Costa 
Manuel José de Sousa Gomes
Manuel José Teixeira de Abreu
Manuel Monteiro de Carvalho Pinto Taveira Brandão 
Manuel Ribeiro Teixeira
Miguel Augusto Freitas da Silveira
Miguel de Vasconcelos Pereira de Mello
Miguel Pinto Martins
Miguel Teixeira de Vasconcelos
Paulo Pinto de Magalhães Lanhas
Pedro Leite Pereira de Mello
Rodrigo Pereira da Costa Magalhães
Ruy Vieira de Mello da Cunha Osório 
Teodoro José Vilella
Teotónio Alves Sardoeira
Torquato Ernesto Leite Brochado
Torquato Teixeira Alves
Vasco Pereira Peixoto de Queirós e Meneses
Victorino Ferreira de Bessa
Visconde de Balsemão Luís José
