Abílio Augusto da Silva Barreiro
Acácio Lino de Magalhães
Adelino Augusto da Silveira Costa Santos
Albano de Carvalho Sardoeira
Albano Pereira Pinto de Magalhães
Alfredo Monteiro Brochado
Álvaro da Mota Alves
Amadeu Augusto de Freitas
António Afonso Pereira de Sotto Maior Lencastre e Meneses
António Cândido Ribeiro da Costa
António do Lago Cerqueira
António Teixeira Carneiro
Aquiles Manuel Brochado Brandão
Artur Alfredo da Mota Alves
Artur Augusto de Freitas Coutinho
Artur Carlos de Barros Basto
Augusto Casimiro
Bartolomeu Ribeiro
Carlos Cândido dos Santos Babo
João Pereira Teixeira de Vasconcelos
João Teixeira Laranjeira
Joaquim da Cunha Tamegão
Joaquim Pereira Teixeira de Vasconcelos – Teixeira de Pascoaes
José Custódio de Pinho
José Júlio Martins Nogueira Soares
José Taveira de Carvalho Pinto de Meneses
José Teixeira Laranjeira
Manuel Aníbal da Costa Monterroso
Manuel Pereira Peixoto de Almeida Carvalhais
Maria da Glória Teixeira de Vasconcelos Carvalhal
Miguel Pinto Martins
Sebastião Augusto Nogueira Soares
Vitorino Teixeira Laranjeira
