Arquiconfraria do Santíssimo Imaculado Coração de Maria de Vila Caiz
Confraria das Almas de Aboadela
Confraria das Almas de Ansiães
Confraria das Almas de Candemil
Confraria das Almas de Mancelos
Confraria das Almas de São Simão
Confraria das Almas de Telões
Confraria das Almas de Travanca
Confraria das Almas de Vila Caiz
Confraria de Nossa Senhora da Piedade de São Veríssimo
Confraria de Nossa Senhora das Dores de Figueiró Santa Cristina
Confraria de Nossa Senhora do Rosário da Lomba
Confraria de Nossa Senhora do Rosário de Aboadela
Confraria de Nossa Senhora do Rosário de Bustelo
Confraria de Nossa Senhora do Rosário de Candemil
Confraria de Nossa Senhora do Rosário de Figueiró Santa Cristina
Confraria de Nossa Senhora do Rosário de Freixo de Baixo
Confraria de Nossa Senhora do Rosário de Gondar
Confraria de Nossa Senhora do Rosário de Jazente
Confraria de Nossa Senhora do Rosário de Lufrei
Confraria de Nossa Senhora do Rosário de Ovelha do Marão
Confraria de Nossa Senhora do Rosário de São Simão
Confraria de Nossa Senhora do Rosário de Vila Caiz
Confraria de Nossa Senhora do Rosário de Vila Chã
Confraria de Nossa Senhora dos Remédios de Telões
Confraria de São João Batista de Amarante
Confraria de São Tiago e Almas de Figueiró Santiago
Confraria do Santíssimo Coração de Jesus de Figueiró Santiago
Confraria do Santíssimo Nome de Jesus de Freixo de Baixo
Confraria do Santíssimo Sacramento de Aboadela
Confraria do Santíssimo Sacramento de Figueiró Santa Cristina
Confraria do Santíssimo Sacramento de Freixo de Cima
Confraria do Santíssimo Sacramento de Gondar
Confraria do Santíssimo Sacramento de Jazente
Confraria do Santíssimo Sacramento de São Gonçalo
Confraria do Santíssimo Sacramento de São Simão
Confraria do Santíssimo Sacramento de São Veríssimo
Confraria do Santíssimo Sacramento de Vila Caiz
Confraria do Santíssimo Sacramento do Salvador
Confraria do Santo e Imaculado Coração de Maria de Amarante
Irmandade da Misericórdia – S. Gonçalo
Irmandade das Almas de Aboadela
Irmandade das Almas de Fregim
Irmandade de Nossa Senhora da Apresentação de Louredo
Irmandade de Nossa Senhora do Rosário – S. Gonçalo
Irmandade de Nossa Senhora do Rosário de Aboadela
Irmandade de Nossa Senhora do Rosário de Fregim
Irmandade de Nossa Senhora do Rosário de Freixo de Baixo
Irmandade de Nossa Senhora do Rosário de Gondar
Irmandade de Nossa Senhora do Rosário de Mancelos
Irmandade de Nossa Senhora do Rosário de Padronelo
Irmandade de Nossa Senhora do Rosário de Vila Garcia
Irmandade de São Pedro – S. Gonçalo
Irmandade do Santíssimo Rosário de Mancelos 
Irmandade do Santíssimo Sacramento de Fregim
Irmandade do Santíssimo Sacramento de Freixo de Cima
Irmandade do Santíssimo Sacramento de Gondar
Irmandade do Santíssimo Sacramento de Mancelos
Irmandade do Santíssimo Sacramento de São Veríssimo 
Irmandade dos Clérigos de S. Pedro – S. Gonçalo
Ordem Terceira de São Domingos de Amarante
Ordem Terceira de São Francisco de Amarante
